ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
GACP861	861	GACP	Eddy flux	Tsoil_mean(2)		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP862	862	GACP	Eddy flux	del_Tsoil(1)		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP863	863	GACP	Eddy flux	del_Tsoil(2)		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP864	864	GACP	Eddy flux	cs65x_wcr_Avg(1)		frac_v_wtr	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP865	865	GACP	Eddy flux	cs65x_wcr_Avg(2)		frac_v_wtr	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP866	866	GACP	Eddy flux	cs65x_ec_Avg(1)		dS/m	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP867	867	GACP	Eddy flux	cs65x_ec_Avg(2)		dS/m	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP868	868	GACP	Eddy flux	cs65x_tmpr_Avg(1)		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP869	869	GACP	Eddy flux	cs65x_tmpr_Avg(2)		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP870	870	GACP	Eddy flux	shf_Avg(1)		W/m^2	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP871	871	GACP	Eddy flux	shf_Avg(2)		W/m^2	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP872	872	GACP	Eddy flux	shf_Avg(3)		W/m^2	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP873	873	GACP	Eddy flux	shf_Avg(4)		W/m^2	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP874	874	GACP	Eddy flux	ir_tmpr_Avg		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP875	875	GACP	Eddy flux	si_body_tmpr_Avg		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP876	876	GACP	Eddy flux	precip_Tot		mm	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP877	877	GACP	Eddy flux	panel_tmpr_Avg		C	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP878	878	GACP	Eddy flux	process_time_Avg		us	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP879	879	GACP	Eddy flux	process_time_Max		us	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP880	880	GACP	Eddy flux	buff_depth_Max		scans	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP881	881	GACP	Eddy flux	slowsequence_Tot		samples	30 min	30 minute								David Bosch	.csv				Ponder	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP882	882	GACP	Eddy flux	Hs		W/m^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP883	883	GACP	Eddy flux	tau		kg/(m s^2)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP884	884	GACP	Eddy flux	u_star		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP885	885	GACP	Eddy flux	Ts_stdev		C	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP886	886	GACP	Eddy flux	Ts_Ux_cov		C m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP887	887	GACP	Eddy flux	Ts_Uy_cov		C m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP888	888	GACP	Eddy flux	Ts_Uz_cov		C m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP889	889	GACP	Eddy flux	Ux_stdev		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP890	890	GACP	Eddy flux	Ux_Uy_cov		(m/s)^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP891	891	GACP	Eddy flux	Ux_Uz_cov		(m/s)^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP892	892	GACP	Eddy flux	Uy_stdev		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP893	893	GACP	Eddy flux	Uy_Uz_cov		(m/s)^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP894	894	GACP	Eddy flux	Uz_stdev		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP895	895	GACP	Eddy flux	wnd_spd		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP896	896	GACP	Eddy flux	rslt_wnd_spd		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP897	897	GACP	Eddy flux	wnd_dir_sonic		degrees	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP898	898	GACP	Eddy flux	std_wnd_dir		degrees	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP899	899	GACP	Eddy flux	wnd_dir_compass		degrees	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP900	900	GACP	Eddy flux	Ux_Avg		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP901	901	GACP	Eddy flux	Uy_Avg		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP902	902	GACP	Eddy flux	Uz_Avg		m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP903	903	GACP	Eddy flux	Ts_Avg		C	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP904	904	GACP	Eddy flux	sonic_azimuth		degrees	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP905	905	GACP	Eddy flux	sonic_samples_Tot		samples	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP906	906	GACP	Eddy flux	diag_sonic_aggregate		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP907	907	GACP	Eddy flux	no_sonic_head_Tot		samples	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP908	908	GACP	Eddy flux	no_new_sonic_data_Tot		samples	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP909	909	GACP	Eddy flux	sonic_amp_l_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP910	910	GACP	Eddy flux	sonic_amp_h_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP911	911	GACP	Eddy flux	sonic_sig_lck_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP912	912	GACP	Eddy flux	sonic_del_T_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP913	913	GACP	Eddy flux	sonic_aq_sig_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP914	914	GACP	Eddy flux	sonic_cal_err_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP915	915	GACP	Eddy flux	Fc_wpl		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP916	916	GACP	Eddy flux	LE_wpl		W/m^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP917	917	GACP	Eddy flux	Hc		W/m^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP918	918	GACP	Eddy flux	CO2_stdev		mg/m^3	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP919	919	GACP	Eddy flux	CO2_Ux_cov		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP920	920	GACP	Eddy flux	CO2_Uy_cov		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP921	921	GACP	Eddy flux	CO2_Uz_cov		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP922	922	GACP	Eddy flux	H2O_Ux_cov		g/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP923	923	GACP	Eddy flux	H2O_Uy_cov		g/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP924	924	GACP	Eddy flux	H2O_Uz_cov		g/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP925	925	GACP	Eddy flux	Tc_stdev		C	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP926	926	GACP	Eddy flux	Tc_Ux_cov		C m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP927	927	GACP	Eddy flux	Tc_Uy_cov		C m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP928	928	GACP	Eddy flux	Tc_Uz_cov		C m/s	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP929	929	GACP	Eddy flux	CO2_mean		mg/m^3	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP930	930	GACP	Eddy flux	H2O_mean		g/m^3	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP931	931	GACP	Eddy flux	amb_tmpr_Avg		C	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP932	932	GACP	Eddy flux	amb_press_mean		kPa	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP933	933	GACP	Eddy flux	Tc_mean		C	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP934	934	GACP	Eddy flux	rho_a_mean		kg/m^3	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP935	935	GACP	Eddy flux	Fc_irga		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP936	936	GACP	Eddy flux	LE_irga		W/m^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP937	937	GACP	Eddy flux	CO2_wpl_LE		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP938	938	GACP	Eddy flux	CO2_wpl_H		mg/(m^2 s)	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP939	939	GACP	Eddy flux	H2O_wpl_LE		W/m^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP940	940	GACP	Eddy flux	H2O_wpl_H		W/m^2	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP941	941	GACP	Eddy flux	irga_samples_Tot		samples	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP942	942	GACP	Eddy flux	diag_irga_aggregate		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP943	943	GACP	Eddy flux	no_irga_head_Tot		samples	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP944	944	GACP	Eddy flux	no_new_irga_data_Tot		samples	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP945	945	GACP	Eddy flux	irga_bad_data_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
GACP946	946	GACP	Eddy flux	irga_gen_fault_f_Tot		arb	30 min	30 minute								David Bosch	.csv				ogletree	closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	
